primary_key	age	gender	product_key	product	gross_revenue	discount	NPS_score	Churn_risk
8150	29	female	2	medium	20.61	4.39	1	0.326
8151	54	female	2	medium	18.49	1.51	4	0.575
8152	32	unknown	3	large	33.18	1.82	5	0.981
8153	59	unknown	3	large	31.81	3.19	6	0.301
8154	25	female	3	large	35.66	4.34	4	0.421
8155	35	male	3	large	36.75	3.25	4	0.705
8156	43	female	2	medium	23.88	1.12	6	0.52
8157	57	unknown	3	large	39.37	5.63	6	0.024
8158	23	male	2	medium	22.18	2.82	3	0.569
8159	44	male	2	medium	15.07	4.93	6	0.363
8160	49	unknown	3	large	31.26	3.74	6	0.018
8161	19	male	1	small	11.79	3.21	3	0.795
8162	28	female	1	small	11.38	3.62	5	0.553
8163	19	male	2	medium	21.9	3.1	2	0.511
8164	21	male	3	large	39.39	5.61	5	0.28
8165	42	female	3	large	38.06	1.94	6	0.666
8166	48	female	3	large	30.9	4.1	3	0.37
8167	31	female	2	medium	22.5	2.5	2	0.831
8168	40	male	2	medium	17.04	2.96	7	0.503
8169	59	male	2	medium	24	1	7	0.441
8170	40	unknown	3	large	38.27	1.73	4	0.529
8171	47	female	1	small	13.11	1.89	4	0.521
8172	34	male	3	large	35.62	4.38	4	0.308
8173	42	female	2	medium	20.81	4.19	6	0.461
8174	43	male	2	medium	22.05	2.95	3	0.026
8175	22	female	1	small	6.83	3.17	6	0.315
8176	31	male	2	medium	20.41	4.59	4	0.419
8177	34	female	2	medium	15.81	4.19	4	0.576
8178	57	unknown	2	medium	19.78	5.22	5	0.681
8179	18	female	3	large	39.59	5.41	2	0.685
8180	43	female	1	small	12.2	2.8	9	0.49
8181	40	male	1	small	12.75	2.25	4	0.155
8182	58	unknown	2	medium	16.71	3.29	2	0.576
8183	58	female	1	small	13.33	1.67	7	0.225
8184	53	male	2	medium	23.15	1.85	4	0.719
8185	22	male	2	medium	21.46	3.54	4	0.124
8186	59	male	3	large	35.61	4.39	4	0.142
8187	19	female	1	small	6.62	3.38	2	0.413
8188	31	male	2	medium	23.13	1.87	2	0.44
8189	19	male	2	medium	21.49	3.51	2	0.243
8190	49	male	2	medium	21.1	3.9	2	0.44
8191	43	male	2	medium	23.29	1.71	6	0.678
8192	54	male	2	medium	17.37	2.63	9	0.634
8193	33	male	3	large	36.2	3.8	4	0.643
8194	27	male	2	medium	15.57	4.43	4	0.625
8195	36	female	3	large	33.85	1.15	6	0.382
8196	19	female	3	large	31.98	3.02	1	0.115
8197	39	unknown	1	small	8.26	1.74	3	0.062
8198	36	unknown	1	small	5.31	4.69	7	0.435
8199	59	female	2	medium	22.34	2.66	3	0.617
8200	59	unknown	1	small	7.06	2.94	5	0.58
8201	49	male	2	medium	22.14	2.86	5	0.443
8202	21	male	2	medium	17.44	2.56	1	0.734
8203	33	unknown	2	medium	15.96	4.04	1	0.741
8204	26	male	2	medium	21.29	3.71	4	0.304
8205	51	female	2	medium	16.9	3.1	5	0.686
8206	56	male	2	medium	24.28	5.72	6	0.868
8207	39	male	3	large	31.31	3.69	4	0.289
8208	59	male	1	small	5.97	4.03	7	0.228
8209	28	male	2	medium	23.63	1.37	6	0.588
8210	36	male	2	medium	23.2	1.8	7	0.056
8211	50	male	1	small	12.17	2.83	1	0.771
8212	55	female	3	large	35.62	4.38	4	0.682
8213	55	male	2	medium	19.42	5.58	5	0.26
8214	47	unknown	2	medium	19.3	5.7	3	0.611
8215	36	unknown	2	medium	21.26	3.74	4	0.359
8216	39	female	1	small	6.03	3.97	7	0.23
8217	22	female	1	small	10.99	4.01	4	0.593
8218	45	female	2	medium	19.75	5.25	4	0.3
8219	41	male	2	medium	16.46	3.54	8	0.411
8220	58	female	1	small	7.88	2.12	4	0.566
8221	60	unknown	1	small	14.42	5.58	6	0.484
8222	28	male	2	medium	16.34	3.66	3	0.423
8223	35	male	1	small	10.37	4.63	6	0.441
8224	25	male	2	medium	24.58	5.42	5	0.788
8225	20	female	3	large	37.16	2.84	6	0.978
8226	20	unknown	2	medium	21.94	3.06	4	0.07
8227	51	unknown	1	small	11.5	3.5	6	0.543
8228	21	male	2	medium	24.45	5.55	4	0.442
8229	54	male	1	small	11.33	3.67	1	0.308
8230	55	unknown	2	medium	23.76	1.24	7	0.089
8231	29	male	2	medium	18.15	1.85	4	0.206
8232	24	female	3	large	36.01	3.99	4	0.587
8233	24	unknown	2	medium	20.42	4.58	5	0.216
8234	47	male	2	medium	24.14	5.86	5	0.438
8235	20	female	2	medium	20.09	4.91	3	0.842
8236	20	unknown	2	medium	24.38	5.62	6	0.552
8237	59	male	1	small	8.7	1.3	1	0.343
8238	34	female	3	large	34.98	5.02	2	0.095
8239	22	female	3	large	38.09	1.91	5	0.335
8240	55	unknown	1	small	8.56	1.44	3	0.589
8241	26	male	2	medium	17.5	2.5	2	0.62
8242	33	female	2	medium	19.4	5.6	4	0.321
8243	31	male	3	large	36.57	3.43	3	0.382
8244	40	male	2	medium	23.6	1.4	2	0.312
8245	32	male	1	small	8.26	1.74	9	0.683
8246	59	female	1	small	10.04	4.96	6	0.576
8247	35	male	1	small	9.46	5.54	4	0.725
8248	54	female	1	small	14.5	5.5	3	0.433
8249	23	unknown	1	small	7.87	2.13	4	0.477
8250	38	male	2	medium	22.63	2.37	3	0.537
8251	35	female	1	small	6.35	3.65	6	0.408
8252	26	male	2	medium	24.79	5.21	3	0.439
8253	49	male	1	small	9.28	5.72	7	0.627
8254	26	unknown	1	small	13.53	1.47	4	0.852
8255	21	unknown	2	medium	18.84	1.16	7	0.335
8256	35	female	1	small	13.1	1.9	3	0.46
8257	26	unknown	1	small	14.33	5.67	7	0.342
8258	26	male	1	small	6.72	3.28	5	0.183
8259	50	male	2	medium	20.84	4.16	2	0.367
8260	36	female	3	large	39.65	5.35	6	0.323
8261	31	male	2	medium	19.18	5.82	5	0.281
8262	40	unknown	2	medium	23.63	1.37	2	0.62
8263	28	female	2	medium	23.53	1.47	6	0.478
8264	46	female	3	large	30.23	4.77	2	0.318
8265	37	male	2	medium	16.42	3.58	8	0.059
8266	28	male	3	large	36.48	3.52	3	0.803
8267	54	unknown	2	medium	22.04	2.96	6	0.261
8268	53	unknown	2	medium	17.39	2.61	1	0.399
8269	21	female	1	small	13.26	1.74	4	0.155
8270	20	unknown	3	large	32.18	2.82	4	0.459
8271	19	unknown	2	medium	23.64	1.36	3	0.395
8272	46	unknown	2	medium	21.81	3.19	7	0.469
8273	54	male	3	large	35.4	4.6	5	0.549
8274	36	male	2	medium	21.58	3.42	2	0.35
8275	43	male	1	small	10.58	4.42	7	0.397
8276	36	unknown	2	medium	15.2	4.8	5	0.04
8277	57	female	3	large	32.86	2.14	4	0.444
8278	54	male	2	medium	23.2	1.8	2	0.765
8279	50	female	1	small	8.6	1.4	2	0.156
8280	49	male	3	large	35.2	4.8	4	0.29
8281	33	unknown	2	medium	22.83	2.17	4	0.953
8282	26	female	3	large	34.84	5.16	3	0.337
8283	58	unknown	1	small	10.41	4.59	6	0.472
8284	31	female	2	medium	21.66	3.34	4	0.246
8285	31	unknown	2	medium	23.67	1.33	7	0.816
8286	50	male	3	large	36.84	3.16	3	0.297
8287	29	unknown	1	small	6.83	3.17	2	0.244
8288	54	male	3	large	39.77	5.23	4	0.126
8289	35	female	3	large	30.2	4.8	4	0.271
8290	30	male	2	medium	17.37	2.63	8	0.529
8291	32	unknown	1	small	5.37	4.63	6	0.28
8292	52	male	2	medium	19.96	5.04	7	0.577
8293	21	male	3	large	33.57	1.43	5	0.515
8294	26	male	1	small	10.44	4.56	2	0.424
8295	50	male	1	small	6.06	3.94	2	0.321
8296	47	female	2	medium	17.17	2.83	2	0.33
8297	38	male	3	large	30.35	4.65	3	0.322
8298	30	female	2	medium	24.6	5.4	2	0.464
8299	22	female	3	large	33.42	1.58	6	0.326
8300	37	unknown	3	large	34.19	5.81	2	0.779
8301	52	male	3	large	38.59	1.41	2	0.721
8302	20	male	2	medium	22.59	2.41	5	0.349
8303	31	unknown	2	medium	19.49	5.51	2	0.321
8304	21	unknown	1	small	11.29	3.71	6	0.518
8305	31	male	1	small	8.52	1.48	7	0.471
8306	37	male	2	medium	21.16	3.84	4	0.497
8307	40	male	3	large	30.94	4.06	6	0.373
8308	18	male	1	small	12.23	2.77	4	0.272
8309	58	male	2	medium	16.28	3.72	3	0.338
8310	53	male	2	medium	20.39	4.61	4	0.617
8311	23	female	1	small	6.54	3.46	7	0.178
8312	59	male	3	large	38.68	1.32	4	0.596
8313	55	female	1	small	6.51	3.49	6	0.367
8314	43	unknown	3	large	33.21	1.79	6	0.259
8315	51	female	1	small	13.45	1.55	3	0.08
8316	27	female	2	medium	18.48	1.52	3	0.157
8317	30	unknown	3	large	33.37	1.63	6	0.316
8318	58	male	2	medium	19.19	5.81	6	0.481
8319	25	male	3	large	35.96	4.04	9	0.286
8320	53	unknown	2	medium	19.83	5.17	1	0.279
8321	43	male	1	small	12.5	2.5	8	0.11
8322	52	male	2	medium	16.92	3.08	6	0.483
8323	27	male	1	small	12.04	2.96	2	0.399
8324	23	female	2	medium	15.37	4.63	7	0.317
8325	19	male	2	medium	20.11	4.89	8	0.148
8326	39	female	1	small	7.65	2.35	2	0.706
8327	20	male	2	medium	21.61	3.39	3	0.452
8328	19	unknown	2	medium	17.2	2.8	4	0.242
8329	35	unknown	1	small	6.33	3.67	6	0.079
8330	24	female	3	large	34.96	5.04	6	0.169
8331	50	female	2	medium	23.45	1.55	5	0.208
8332	22	unknown	2	medium	18.25	1.75	4	0.643
8333	57	unknown	2	medium	24.61	5.39	4	0.21
8334	44	female	1	small	7.66	2.34	2	0.26
8335	56	female	1	small	13.5	1.5	1	0.448
8336	36	male	2	medium	19.22	5.78	3	0.113
8337	30	female	2	medium	19.76	5.24	2	0.357
8338	25	female	3	large	33.33	1.67	5	0.536
8339	19	female	2	medium	24.41	5.59	2	0.462
8340	57	female	1	small	7.42	2.58	4	0.653
8341	21	male	2	medium	15.42	4.58	5	0.341
8342	32	male	2	medium	18.15	1.85	4	0.555
8343	18	female	1	small	12.23	2.77	5	0.222
8344	47	male	1	small	6.29	3.71	6	0.168
8345	24	unknown	1	small	10.96	4.04	2	0.189
8346	46	female	1	small	5.32	4.68	4	0.658
8347	31	male	2	medium	18.03	1.97	1	0.222
8348	25	unknown	2	medium	17.51	2.49	6	0.35
8349	32	female	2	medium	18.21	1.79	6	0.264
8350	57	male	2	medium	16	4	6	0.422
8351	54	male	3	large	33.31	1.69	6	0.319
8352	32	male	1	small	12.48	2.52	3	0.643
8353	50	female	2	medium	15.28	4.72	5	0.431
8354	57	female	1	small	5.2	4.8	4	0.33
8355	26	male	3	large	33.3	1.7	6	0.576
8356	55	male	3	large	38.47	1.53	3	0.522
8357	44	unknown	3	large	32.2	2.8	4	0.307
8358	54	female	3	large	33.89	1.11	8	0.542
8359	54	unknown	1	small	12.74	2.26	2	0.86
8360	45	male	2	medium	19.96	5.04	4	0.667
8361	40	unknown	2	medium	16.31	3.69	3	0.239
8362	20	male	2	medium	16.19	3.81	3	0.356
8363	47	male	1	small	14.13	5.87	5	0.169
8364	35	male	1	small	10.93	4.07	5	0.448
8365	44	female	3	large	33.41	1.59	6	0.324
8366	48	male	1	small	10.8	4.2	3	0.489
8367	53	unknown	1	small	12.95	2.05	4	0.78
8368	24	male	3	large	37.93	2.07	1	0.364
8369	21	unknown	1	small	7.55	2.45	5	0.543
8370	34	male	1	small	14.59	5.41	4	0.65
8371	44	male	3	large	30.29	4.71	5	0.588
8372	35	male	1	small	8.89	1.11	4	0.623
8373	31	unknown	2	medium	17.13	2.87	5	0.361
8374	40	male	2	medium	20.45	4.55	5	0.308
8375	36	female	1	small	8.33	1.67	8	0.533
8376	30	unknown	1	small	5.97	4.03	6	0.177
8377	52	female	2	medium	18.75	1.25	6	0.684
8378	18	female	2	medium	22.59	2.41	2	0.061
8379	53	unknown	2	medium	21.98	3.02	6	0.343
8380	44	female	3	large	35.49	4.51	2	0.512
8381	19	male	1	small	14.74	5.26	6	0.781
8382	46	male	1	small	13.82	1.18	4	0.573
8383	21	male	2	medium	21.66	3.34	3	0.403
8384	49	female	2	medium	15.44	4.56	3	0.767
8385	57	male	2	medium	24.26	5.74	2	0.365
8386	36	male	2	medium	16.01	3.99	4	0.343
8387	46	male	1	small	10.87	4.13	5	0.481
8388	31	male	2	medium	23.13	1.87	5	0.182
8389	21	male	1	small	7.91	2.09	5	0.519
8390	42	female	3	large	33.36	1.64	1	0.568
8391	51	unknown	3	large	32.76	2.24	5	0.318
8392	27	unknown	2	medium	19.78	5.22	4	0.653
8393	39	male	3	large	30.3	4.7	5	0.541
8394	39	unknown	2	medium	18.32	1.68	3	0.763
8395	57	female	3	large	34.26	5.74	9	0.42
8396	19	female	2	medium	20.86	4.14	2	0.246
8397	51	male	2	medium	19.6	5.4	4	0.213
8398	35	unknown	2	medium	20.09	4.91	7	0.159
8399	20	unknown	1	small	8.03	1.97	5	0.609
8400	40	unknown	2	medium	23.7	1.3	5	0.778
8401	60	female	3	large	36.63	3.37	4	0.433
8402	35	male	2	medium	22.36	2.64	4	0.333
8403	31	unknown	2	medium	19.52	5.48	2	0.692
8404	36	male	2	medium	15.62	4.38	3	0.483
8405	25	female	2	medium	21.59	3.41	6	0.61
8406	45	unknown	2	medium	19.18	5.82	6	0.355
8407	29	male	1	small	8.2	1.8	7	0.633
8408	36	male	2	medium	15.87	4.13	2	0.195
8409	43	female	2	medium	22.38	2.62	6	0.122
8410	27	male	2	medium	18.54	1.46	7	0.167
8411	33	male	1	small	8.23	1.77	5	0.617
8412	51	unknown	3	large	34.83	5.17	5	0.67
8413	44	female	2	medium	21.8	3.2	4	0.693
8414	37	male	2	medium	20.3	4.7	2	0.559
8415	56	female	2	medium	19.89	5.11	4	0.687
8416	52	male	2	medium	20.63	4.37	3	0.53
8417	29	female	2	medium	15.41	4.59	6	0.503
8418	49	unknown	3	large	30.23	4.77	6	0.467
8419	32	unknown	1	small	7.58	2.42	6	0.708
8420	51	male	2	medium	24.2	5.8	6	0.153
8421	47	unknown	2	medium	15.39	4.61	2	0.609
8422	50	female	1	small	8.76	1.24	4	0.654
8423	52	male	2	medium	24.86	5.14	5	0.113
8424	41	unknown	3	large	38.59	1.41	5	0.098
8425	51	male	2	medium	20.33	4.67	1	0.165
8426	50	male	3	large	39.16	5.84	5	0.664
8427	55	male	3	large	33.58	1.42	3	0.253
8428	56	male	2	medium	24.47	5.53	5	0.269
8429	50	male	2	medium	16.05	3.95	3	0.761
8430	44	female	1	small	11.84	3.16	4	0.241
8431	27	male	2	medium	22.3	2.7	4	0.751
8432	59	male	2	medium	19.18	5.82	3	0.988
8433	33	female	2	medium	15.55	4.45	6	0.465
8434	59	male	2	medium	22.74	2.26	5	0.156
8435	30	unknown	2	medium	16.66	3.34	6	0.409
8436	23	male	3	large	34.1	5.9	5	0.443
8437	45	male	2	medium	21.62	3.38	3	0.545
8438	19	unknown	3	large	31.75	3.25	5	0.48
8439	57	male	3	large	37.88	2.12	1	0.578
8440	36	female	3	large	37.45	2.55	4	0.11
8441	19	male	2	medium	20.13	4.87	4	0.45
8442	54	male	1	small	6.33	3.67	4	0.138
8443	48	male	1	small	11.84	3.16	9	0.648
8444	40	unknown	2	medium	20.6	4.4	6	0.259
8445	24	female	3	large	38.74	1.26	7	0.604
8446	51	male	1	small	7.78	2.22	2	0.58
8447	32	female	2	medium	24.13	5.87	7	0.732
8448	51	unknown	2	medium	16.64	3.36	3	0.327
8449	25	male	1	small	11.88	3.12	2	0.445
8450	43	male	2	medium	19.15	5.85	2	0.925
8451	31	male	2	medium	20.42	4.58	6	0.482
8452	29	unknown	3	large	36.11	3.89	5	0.384
8453	32	unknown	2	medium	16.29	3.71	3	0.411
8454	59	female	2	medium	17.26	2.74	3	0.079
8455	32	male	2	medium	17.06	2.94	8	0.049
8456	28	male	1	small	5.9	4.1	6	0.689
8457	29	male	2	medium	17.46	2.54	4	0.953
8458	57	male	2	medium	17.9	2.1	8	0.306
8459	54	female	2	medium	22.28	2.72	8	0.126
8460	60	male	3	large	39.37	5.63	4	0.141
8461	25	unknown	3	large	35.87	4.13	4	0.454
8462	29	male	1	small	11.8	3.2	1	0.257
8463	18	male	2	medium	23.45	1.55	4	0.666
8464	49	male	2	medium	19.66	5.34	4	0.064
8465	32	unknown	2	medium	22.37	2.63	6	0.425
8466	60	male	1	small	8.76	1.24	5	0.47
8467	50	male	3	large	31.47	3.53	4	0.435
8468	52	male	3	large	33.16	1.84	6	0.311
8469	19	male	2	medium	22.78	2.22	8	0.011
8470	59	unknown	1	small	13.59	1.41	5	0.337
8471	20	female	2	medium	16.05	3.95	3	0.615
8472	29	male	2	medium	20.96	4.04	3	0.39
8473	57	male	2	medium	18.34	1.66	1	0.678
8474	26	female	2	medium	16.26	3.74	3	0.461
8475	43	unknown	2	medium	19.2	5.8	8	0.658
8476	36	unknown	3	large	34.87	5.13	4	0.392
8477	50	female	2	medium	21.99	3.01	3	0.387
8478	45	male	2	medium	21.4	3.6	2	0.767
8479	45	unknown	1	small	12.85	2.15	6	0.375
8480	25	unknown	2	medium	22.41	2.59	5	0.781
8481	56	female	1	small	10.68	4.32	6	0.464
8482	38	male	2	medium	22.36	2.64	6	0.519
8483	27	male	2	medium	21.56	3.44	4	0.426
8484	19	female	2	medium	23.47	1.53	8	0.308
8485	21	female	2	medium	24.37	5.63	5	0.388
8486	25	unknown	3	large	33.84	1.16	4	0.566
8487	36	male	3	large	37.9	2.1	3	0.39
8488	47	female	3	large	35.6	4.4	4	0.374
8489	56	male	3	large	38.75	1.25	4	0.266
8490	31	male	2	medium	22.54	2.46	3	0.753
8491	50	male	2	medium	21.14	3.86	3	0.964
8492	26	male	3	large	35.55	4.45	4	0.268
8493	60	female	1	small	7.84	2.16	9	0.55
8494	44	male	2	medium	23.17	1.83	3	0.209
8495	39	male	2	medium	17.13	2.87	6	0.452
8496	37	unknown	2	medium	20.7	4.3	7	0.56
8497	24	male	2	medium	23.04	1.96	4	0.79
8498	30	unknown	2	medium	19.28	5.72	6	0.467
8499	43	male	3	large	30.72	4.28	6	0.513
8500	31	male	3	large	37.99	2.01	7	0.461
8501	36	unknown	1	small	9.05	5.95	4	0.523
8502	52	female	1	small	5.99	4.01	5	0.559
8503	29	unknown	2	medium	20.68	4.32	4	0.167
8504	35	female	3	large	33.76	1.24	1	0.478
8505	51	female	1	small	13.22	1.78	5	0.327
8506	48	male	1	small	12.5	2.5	5	0.189
8507	49	unknown	2	medium	16.24	3.76	3	0.58
8508	33	female	1	small	7.6	2.4	4	0.213
8509	33	male	2	medium	24.64	5.36	5	0.28
8510	54	male	1	small	12.44	2.56	3	0.509
8511	40	female	3	large	34.82	5.18	8	0.122
8512	30	female	2	medium	20	5	3	0.616
8513	24	male	2	medium	16.98	3.02	3	0.976
8514	24	male	2	medium	22.3	2.7	6	0.667
8515	40	unknown	3	large	38.56	1.44	1	0.633
8516	46	male	2	medium	18.66	1.34	6	0.194
8517	34	female	2	medium	23.04	1.96	4	0.59
8518	30	male	3	large	37.09	2.91	4	0.366
8519	24	male	2	medium	23.09	1.91	7	0.514
8520	47	unknown	2	medium	17.43	2.57	3	0.635
8521	46	female	2	medium	15.19	4.81	6	0.118
8522	54	male	2	medium	21.01	3.99	8	0.397
8523	39	female	2	medium	17.89	2.11	5	0.794
8524	34	male	1	small	7.95	2.05	3	0.904
8525	51	unknown	3	large	38.74	1.26	2	0.15
8526	40	female	1	small	6.52	3.48	7	0.272
8527	42	male	3	large	38.56	1.44	4	0.617
8528	18	unknown	2	medium	22.46	2.54	4	0.487
8529	31	male	2	medium	16.86	3.14	8	0.785
8530	37	male	3	large	36.23	3.77	6	0.42
8531	51	female	1	small	10.59	4.41	9	0.368
8532	39	unknown	2	medium	15.02	4.98	4	0.143
8533	35	female	2	medium	17.99	2.01	5	0.158
8534	35	female	2	medium	23.31	1.69	6	0.781
8535	23	unknown	1	small	5.52	4.48	6	0.174
8536	47	female	2	medium	15.94	4.06	3	0.667
8537	53	unknown	2	medium	24.99	5.01	5	0.569
8538	31	female	2	medium	15.59	4.41	5	0.57
8539	49	female	1	small	14.73	5.27	4	0.331
8540	46	female	3	large	30.55	4.45	4	0.845
8541	33	unknown	1	small	8.74	1.26	2	0.162
8542	45	female	3	large	37.66	2.34	4	0.459
8543	43	male	1	small	9.51	5.49	7	0.363
8544	52	female	2	medium	18.51	1.49	5	0.025
8545	48	female	2	medium	19.98	5.02	6	0.517
8546	20	unknown	1	small	7.62	2.38	5	0.767
8547	39	unknown	2	medium	17.27	2.73	2	0.423
8548	22	male	3	large	35.26	4.74	4	0.538
8549	54	female	3	large	36.13	3.87	6	0.398
8550	44	female	2	medium	23.77	1.23	5	0.178
8551	43	unknown	1	small	7.48	2.52	3	0.231
8552	39	male	3	large	36.11	3.89	7	0.7
8553	40	male	2	medium	25	5	4	0.352
8554	33	female	2	medium	18.76	1.24	1	0.584
8555	37	male	2	medium	21.07	3.93	1	0.574
8556	32	unknown	1	small	10.06	4.94	5	0.48
8557	30	female	1	small	11.1	3.9	2	0.566
8558	24	unknown	3	large	38.65	1.35	2	0.559
8559	31	unknown	3	large	32.09	2.91	5	0.489
8560	26	male	2	medium	15.25	4.75	5	0.679
8561	52	female	2	medium	21.18	3.82	3	0.203
8562	50	male	3	large	38.12	1.88	2	0.47
8563	34	unknown	1	small	10.22	4.78	3	0.536
8564	57	female	3	large	35.39	4.61	5	0.385
8565	46	male	2	medium	23.82	1.18	4	0.541
8566	23	unknown	2	medium	23.59	1.41	4	0.454
8567	52	female	2	medium	18.3	1.7	5	0.228
8568	35	female	3	large	31.18	3.82	5	0.199
8569	28	unknown	2	medium	16.37	3.63	3	0.634
8570	60	male	1	small	14.94	5.06	4	0.374
8571	57	female	3	large	33.81	1.19	5	0.328
8572	37	unknown	3	large	38.76	1.24	5	0.673
8573	37	male	2	medium	19.05	5.95	3	0.973
8574	24	male	1	small	14.77	5.23	1	0.441
8575	30	female	2	medium	20.68	4.32	8	0.271
8576	57	unknown	2	medium	17.68	2.32	4	0.861
8577	37	unknown	2	medium	23.28	1.72	4	0.532
8578	50	male	2	medium	22.14	2.86	1	0.275
8579	33	female	2	medium	17.77	2.23	6	0.472
8580	54	female	1	small	7.74	2.26	4	0.408
8581	21	male	1	small	7.51	2.49	6	0.435
8582	58	female	1	small	14.48	5.52	5	0.336
8583	40	male	2	medium	20.75	4.25	5	0.242
8584	57	male	2	medium	21.33	3.67	4	0.579
8585	21	unknown	1	small	10.78	4.22	4	0.601
8586	48	male	2	medium	23.4	1.6	5	0.225
8587	34	male	2	medium	17.27	2.73	4	0.152
8588	39	female	1	small	10.46	4.54	4	0.32
8589	52	female	2	medium	18.21	1.79	9	0.526
8590	40	female	2	medium	22.16	2.84	2	0.732
8591	44	female	3	large	34.52	5.48	4	0.275
8592	26	male	3	large	31.01	3.99	6	0.738
8593	39	female	3	large	35.61	4.39	8	0.245
8594	25	female	1	small	5.34	4.66	2	0.427
8595	59	male	1	small	5.38	4.62	2	0.197
8596	38	male	2	medium	23.29	1.71	5	0.153
8597	59	male	2	medium	21.92	3.08	5	0.353
8598	51	male	2	medium	16.24	3.76	4	0.738
8599	38	male	2	medium	16.28	3.72	5	0.352
8600	30	male	3	large	38.07	1.93	2	0.522
8601	32	unknown	2	medium	23.69	1.31	7	0.784
8602	22	female	1	small	9.87	5.13	9	0.539
8603	57	male	2	medium	15.35	4.65	4	0.157
8604	57	male	2	medium	21.02	3.98	4	0.018
8605	41	female	2	medium	19.35	5.65	3	0.55
8606	48	male	2	medium	18.5	1.5	4	0.755
8607	40	male	2	medium	22.45	2.55	6	0.666
8608	25	male	1	small	10.77	4.23	4	0.246
8609	37	female	2	medium	17.72	2.28	5	0.266
8610	57	unknown	2	medium	17.7	2.3	5	0.18
8611	50	male	2	medium	24.15	5.85	7	0.326
8612	27	unknown	2	medium	22.86	2.14	5	0.451
8613	56	male	2	medium	21.41	3.59	7	0.122
8614	41	unknown	2	medium	17.29	2.71	3	0.464
8615	54	male	2	medium	15.2	4.8	2	0.377
8616	36	unknown	3	large	31.61	3.39	1	0.472
8617	53	male	2	medium	19.87	5.13	6	0.056
8618	20	male	2	medium	24.63	5.37	3	0.51
8619	46	male	2	medium	16.1	3.9	3	0.36
8620	32	male	1	small	7.29	2.71	3	0.471
8621	32	female	3	large	38.61	1.39	3	0.398
8622	56	unknown	2	medium	22.07	2.93	6	0.566
8623	55	male	1	small	12.94	2.06	5	0.428
8624	56	female	2	medium	17.73	2.27	2	0.43
8625	23	male	3	large	30.09	4.91	3	0.114
8626	44	male	3	large	38.13	1.87	8	0.628
8627	49	female	3	large	34.36	5.64	1	0.214
8628	31	male	3	large	38.62	1.38	6	0.466
8629	41	male	1	small	10.4	4.6	1	0.592
8630	46	female	2	medium	20.55	4.45	4	0.425
8631	36	unknown	2	medium	16.49	3.51	3	0.124
8632	20	male	1	small	10.35	4.65	2	0.357
8633	30	male	1	small	11.8	3.2	4	0.147
8634	27	male	2	medium	19.76	5.24	1	0.372
8635	59	male	3	large	32.4	2.6	5	0.642
8636	19	unknown	2	medium	15.69	4.31	2	0.179
8637	24	male	3	large	31.03	3.97	4	0.682
8638	48	unknown	2	medium	19.23	5.77	4	0.686
8639	39	female	3	large	38.63	1.37	4	0.449
8640	38	unknown	1	small	14.18	5.82	8	0.518
8641	28	male	2	medium	19.7	5.3	2	0.223
8642	37	female	3	large	32.78	2.22	2	0.459
8643	19	male	2	medium	24.47	5.53	4	0.548
8644	42	male	1	small	11.56	3.44	4	0.366
8645	22	male	2	medium	18.96	1.04	4	0.503
8646	25	female	2	medium	15.82	4.18	8	0.221
8647	27	male	2	medium	24.48	5.52	5	0.331
8648	49	unknown	2	medium	20.7	4.3	6	0.451
8649	24	female	3	large	36.02	3.98	9	0.424
8650	48	male	1	small	8.32	1.68	7	0.533
8651	20	unknown	2	medium	17.74	2.26	4	0.016
8652	33	male	2	medium	15.84	4.16	5	0.352
8653	32	unknown	2	medium	15.58	4.42	4	0.88
8654	58	female	3	large	31.7	3.3	6	0.831
8655	24	male	1	small	14.12	5.88	3	0.237
8656	26	unknown	1	small	12.85	2.15	6	0.603
8657	54	male	3	large	38.84	1.16	7	0.203
8658	53	male	3	large	37.43	2.57	1	0.543
8659	29	male	2	medium	19.48	5.52	6	0.833
8660	38	female	2	medium	16.85	3.15	5	0.154
8661	18	female	2	medium	20.89	4.11	1	0.633
8662	21	female	1	small	9.48	5.52	5	0.163
8663	19	male	2	medium	20.87	4.13	5	0.551
8664	55	female	3	large	34.92	5.08	4	0.255
8665	40	male	2	medium	23.19	1.81	4	0.511
8666	47	male	1	small	8.18	1.82	4	0.421
8667	50	male	3	large	32.06	2.94	5	0.455
8668	51	male	2	medium	22.42	2.58	5	0.229
8669	31	male	2	medium	22.85	2.15	5	0.263
8670	49	male	2	medium	15.71	4.29	5	0.098
8671	26	female	2	medium	23.29	1.71	3	0.26
8672	19	unknown	2	medium	17.39	2.61	7	0.78
8673	29	male	1	small	11.5	3.5	1	0.579
8674	34	unknown	2	medium	17.01	2.99	4	0.618
8675	51	male	3	large	35.86	4.14	5	0.54
8676	56	male	3	large	34.82	5.18	2	0.459
